Date,Time,date_time,altimeter,air_temp,relative_humidity,wind_speed,wind_direction
01/06/24,07:30,2024-01-06 07:30:00,30.13,46,56,0,
01/06/24,07:45,2024-01-06 07:45:00,30.14,45,56,0,
01/06/24,08:00,2024-01-06 08:00:00,30.14,46,57,0,
01/06/24,08:30,2024-01-06 08:30:00,30.14,47,60,0,
01/06/24,08:46,2024-01-06 08:46:00,30.14,50,57,0,
01/06/24,09:01,2024-01-06 09:01:00,30.14,52,55,0,
01/06/24,09:30,2024-01-06 09:30:00,30.15,54,50,0,
01/06/24,09:45,2024-01-06 09:45:00,30.15,55,43,0,
01/06/24,10:00,2024-01-06 10:00:00,30.15,56,43,0,
01/06/24,10:30,2024-01-06 10:30:00,30.14,56,42,0,
01/06/24,10:45,2024-01-06 10:45:00,30.12,57,42,0,
01/06/24,11:00,2024-01-06 11:00:00,30.12,58,51,0,
01/06/24,11:30,2024-01-06 11:30:00,30.11,58,53,0,
01/06/24,11:45,2024-01-06 11:45:00,30.1,58,52,1,300
01/06/24,12:00,2024-01-06 12:00:00,30.09,59,50,0,
01/06/24,12:30,2024-01-06 12:30:00,30.07,59,56,0,
01/06/24,12:45,2024-01-06 12:45:00,30.06,59,56,0,
01/06/24,13:00,2024-01-06 13:00:00,30.05,59,57,0,
01/06/24,13:30,2024-01-06 13:30:00,30.03,60,60,0,
01/06/24,13:45,2024-01-06 13:45:00,30.03,61,53,0,
01/06/24,14:00,2024-01-06 14:00:00,30.03,61,52,1,237
01/06/24,14:30,2024-01-06 14:30:00,30.02,59,57,1,244
01/06/24,14:45,2024-01-06 14:45:00,30.02,59,59,1,240
01/06/24,15:00,2024-01-06 15:00:00,30.01,58,60,0,
01/06/24,15:30,2024-01-06 15:30:00,30.01,58,66,0,
01/06/24,15:45,2024-01-06 15:45:00,30,57,69,0,
01/06/24,16:00,2024-01-06 16:00:00,30,57,71,0,
01/06/24,16:30,2024-01-06 16:30:00,30,55,70,0,
01/06/24,16:45,2024-01-06 16:45:00,30,55,70,0,
01/06/24,17:00,2024-01-06 17:00:00,30,55,70,0,
01/06/24,17:30,2024-01-06 17:30:00,30,54,72,0,
01/06/24,17:45,2024-01-06 17:45:00,30,54,74,0,
01/06/24,18:00,2024-01-06 18:00:00,29.99,54,77,0,
01/06/24,18:30,2024-01-06 18:30:00,29.99,52,79,0,
01/06/24,18:45,2024-01-06 18:45:00,29.99,54,84,0,
01/06/24,19:00,2024-01-06 19:00:00,29.98,53,84,0,
01/06/24,19:30,2024-01-06 19:30:00,29.98,53,86,0,
01/06/24,19:45,2024-01-06 19:45:00,29.98,53,86,0,
01/06/24,20:00,2024-01-06 20:00:00,29.96,53,87,0,
01/06/24,20:30,2024-01-06 20:30:00,29.96,53,87,0,
01/06/24,20:45,2024-01-06 20:45:00,29.95,53,86,0,
01/06/24,21:00,2024-01-06 21:00:00,29.94,52,85,0,
01/06/24,21:30,2024-01-06 21:30:00,29.93,52,83,0,
01/06/24,21:45,2024-01-06 21:45:00,29.93,52,78,1,238
01/06/24,22:00,2024-01-06 22:00:00,29.93,52,81,1,250
01/06/24,22:30,2024-01-06 22:30:00,29.92,51,81,1,229
01/06/24,22:45,2024-01-06 22:45:00,29.9,52,79,1,266
01/06/24,23:00,2024-01-06 23:00:00,29.89,52,80,0,
01/06/24,23:30,2024-01-06 23:30:00,29.89,52,85,1,273
01/06/24,23:45,2024-01-06 23:45:00,29.88,51,87,0,
01/07/24,00:00,2024-01-07 00:00:00,29.87,51,88,0,
01/07/24,00:30,2024-01-07 00:30:00,29.85,50,88,1,267
01/07/24,00:45,2024-01-07 00:45:00,29.84,50,87,1,261
01/07/24,01:00,2024-01-07 01:00:00,29.84,50,84,1,230
01/07/24,01:30,2024-01-07 01:30:00,29.84,50,80,0,
01/07/24,01:45,2024-01-07 01:45:00,29.85,50,79,0,
01/07/24,02:00,2024-01-07 02:00:00,29.85,49,81,0,
01/07/24,02:30,2024-01-07 02:30:00,29.85,48,81,0,
01/07/24,02:45,2024-01-07 02:45:00,29.85,48,81,0,
01/07/24,03:00,2024-01-07 03:00:00,29.85,48,81,0,
01/07/24,03:31,2024-01-07 03:31:00,29.85,47,82,0,
01/07/24,03:46,2024-01-07 03:46:00,29.86,46,85,0,
01/07/24,04:01,2024-01-07 04:01:00,29.86,46,85,0,
01/07/24,04:30,2024-01-07 04:30:00,29.87,45,83,0,
01/07/24,04:46,2024-01-07 04:46:00,29.87,44,82,0,
01/07/24,05:00,2024-01-07 05:00:00,29.88,44,76,0,
01/07/24,05:15,2024-01-07 05:15:00,29.88,45,73,0,
01/07/24,05:30,2024-01-07 05:30:00,29.89,45,72,0,
01/07/24,05:45,2024-01-07 05:45:00,29.89,43,76,0,
01/07/24,06:00,2024-01-07 06:00:00,29.9,42,77,0,
01/07/24,06:15,2024-01-07 06:15:00,29.91,41,80,0,
01/07/24,06:30,2024-01-07 06:30:00,29.91,41,81,0,
01/07/24,06:45,2024-01-07 06:45:00,29.91,41,79,0,
01/07/24,07:00,2024-01-07 07:00:00,29.91,42,76,0,
01/07/24,07:15,2024-01-07 07:15:00,29.92,42,69,0,
01/07/24,07:30,2024-01-07 07:30:00,29.93,43,69,0,
01/07/24,07:45,2024-01-07 07:45:00,29.93,45,53,1,196
01/07/24,08:00,2024-01-07 08:00:00,29.94,46,51,0,
01/07/24,08:15,2024-01-07 08:15:00,29.95,47,48,0,
01/07/24,08:30,2024-01-07 08:30:00,29.95,47,48,0,
01/07/24,08:45,2024-01-07 08:45:00,29.96,47,48,0,
01/07/24,09:00,2024-01-07 09:00:00,29.96,48,47,0,
01/07/24,09:15,2024-01-07 09:15:00,29.96,49,44,0,
01/07/24,09:30,2024-01-07 09:30:00,29.97,50,44,0,
01/07/24,09:45,2024-01-07 09:45:00,29.97,50,44,0,
01/07/24,10:00,2024-01-07 10:00:00,29.97,51,43,0,
01/07/24,10:15,2024-01-07 10:15:00,29.97,51,42,1,223
01/07/24,10:30,2024-01-07 10:30:00,29.97,52,42,1,217
01/07/24,10:45,2024-01-07 10:45:00,29.96,53,36,1,179
01/07/24,11:00,2024-01-07 11:00:00,29.96,53,34,0,
01/07/24,11:15,2024-01-07 11:15:00,29.96,53,31,1,199
01/07/24,11:30,2024-01-07 11:30:00,29.95,53,39,1,209
01/07/24,11:45,2024-01-07 11:45:00,29.94,53,38,1,213
01/07/24,12:00,2024-01-07 12:00:00,29.94,53,38,1,204
01/07/24,12:15,2024-01-07 12:15:00,29.93,54,38,1,244
01/07/24,12:30,2024-01-07 12:30:00,29.93,54,37,0,
01/07/24,12:45,2024-01-07 12:45:00,29.92,54,36,1,236
01/07/24,13:00,2024-01-07 13:00:00,29.91,54,36,1,213
01/07/24,13:15,2024-01-07 13:15:00,29.91,55,34,1,214
01/07/24,13:30,2024-01-07 13:30:00,29.91,56,34,1,216
01/07/24,13:45,2024-01-07 13:45:00,29.91,56,32,1,215
01/07/24,14:00,2024-01-07 14:00:00,29.91,56,31,1,250
01/07/24,14:15,2024-01-07 14:15:00,29.91,56,31,1,223
01/07/24,14:30,2024-01-07 14:30:00,29.92,56,35,1,264
01/07/24,14:45,2024-01-07 14:45:00,29.92,55,36,0,
01/07/24,15:00,2024-01-07 15:00:00,29.92,55,37,0,
01/07/24,15:15,2024-01-07 15:15:00,29.93,54,35,1,232
01/07/24,15:30,2024-01-07 15:30:00,29.93,54,36,0,
01/07/24,15:45,2024-01-07 15:45:00,29.94,54,36,0,
01/07/24,16:00,2024-01-07 16:00:00,29.94,54,36,0,
01/07/24,16:15,2024-01-07 16:15:00,29.94,53,38,0,
01/07/24,16:30,2024-01-07 16:30:00,29.94,52,36,0,
01/07/24,16:45,2024-01-07 16:45:00,29.95,52,36,0,
01/07/24,17:00,2024-01-07 17:00:00,29.95,51,36,0,
01/07/24,17:15,2024-01-07 17:15:00,29.96,50,39,0,
01/07/24,17:30,2024-01-07 17:30:00,29.96,48,44,0,
01/07/24,17:45,2024-01-07 17:45:00,29.97,46,46,0,
01/07/24,18:00,2024-01-07 18:00:00,29.97,46,46,0,
01/07/24,18:15,2024-01-07 18:15:00,29.97,46,41,0,
01/07/24,18:30,2024-01-07 18:30:00,29.98,47,40,0,
01/07/24,18:45,2024-01-07 18:45:00,29.99,46,41,0,
01/07/24,19:00,2024-01-07 19:00:00,29.99,46,41,0,
01/07/24,19:15,2024-01-07 19:15:00,30,44,47,0,
01/07/24,19:30,2024-01-07 19:30:00,30.01,43,49,0,
01/07/24,19:45,2024-01-07 19:45:00,30.01,43,47,0,
01/07/24,20:00,2024-01-07 20:00:00,30.01,43,47,0,
01/07/24,20:15,2024-01-07 20:15:00,30.02,41,54,0,
01/07/24,20:30,2024-01-07 20:30:00,30.02,41,55,0,
01/07/24,20:45,2024-01-07 20:45:00,30.02,42,51,0,
01/07/24,21:00,2024-01-07 21:00:00,30.03,42,52,0,
01/07/24,21:15,2024-01-07 21:15:00,30.03,43,50,0,
01/07/24,21:30,2024-01-07 21:30:00,30.03,43,47,0,
01/07/24,21:45,2024-01-07 21:45:00,30.04,42,50,0,
01/07/24,22:00,2024-01-07 22:00:00,30.05,42,50,0,
01/07/24,22:15,2024-01-07 22:15:00,30.05,41,53,0,
01/07/24,22:30,2024-01-07 22:30:00,30.06,42,52,0,
01/07/24,22:45,2024-01-07 22:45:00,30.05,42,51,0,
01/07/24,23:00,2024-01-07 23:00:00,30.06,42,51,0,
01/07/24,23:15,2024-01-07 23:15:00,30.06,43,48,0,
01/07/24,23:30,2024-01-07 23:30:00,30.06,44,47,0,
01/07/24,23:45,2024-01-07 23:45:00,30.06,43,49,0,
01/08/24,00:00,2024-01-08 00:00:00,30.06,43,49,0,
01/08/24,00:15,2024-01-08 00:15:00,30.06,42,54,0,
01/08/24,00:30,2024-01-08 00:30:00,30.07,42,53,0,
01/08/24,00:45,2024-01-08 00:45:00,30.06,44,51,0,
01/08/24,01:00,2024-01-08 01:00:00,30.07,44,51,0,
01/08/24,01:15,2024-01-08 01:15:00,30.07,44,52,0,
01/08/24,01:30,2024-01-08 01:30:00,30.07,44,51,0,
01/08/24,01:45,2024-01-08 01:45:00,30.07,44,50,0,
01/08/24,02:00,2024-01-08 02:00:00,30.07,44,50,0,
01/08/24,02:15,2024-01-08 02:15:00,30.08,45,50,0,
01/08/24,02:30,2024-01-08 02:30:00,30.08,46,48,0,
01/08/24,02:45,2024-01-08 02:45:00,30.09,46,48,0,
01/08/24,03:00,2024-01-08 03:00:00,30.09,46,48,0,
01/08/24,03:15,2024-01-08 03:15:00,30.1,45,50,0,
01/08/24,03:30,2024-01-08 03:30:00,30.11,44,53,0,
01/08/24,03:45,2024-01-08 03:45:00,30.11,43,56,0,
01/08/24,04:00,2024-01-08 04:00:00,30.11,42,56,0,
01/08/24,04:15,2024-01-08 04:15:00,30.11,42,58,0,
01/08/24,04:30,2024-01-08 04:30:00,30.13,43,56,0,
01/08/24,04:45,2024-01-08 04:45:00,30.14,43,57,0,
01/08/24,05:00,2024-01-08 05:00:00,30.14,43,57,0,
01/08/24,05:15,2024-01-08 05:15:00,30.16,42,60,0,
01/08/24,05:30,2024-01-08 05:30:00,30.17,42,60,0,
01/08/24,05:45,2024-01-08 05:45:00,30.17,41,61,0,
01/08/24,06:00,2024-01-08 06:00:00,30.18,41,61,0,
01/08/24,06:15,2024-01-08 06:15:00,30.19,40,64,0,
01/08/24,06:30,2024-01-08 06:30:00,30.2,40,63,0,
01/08/24,06:45,2024-01-08 06:45:00,30.2,40,64,0,
01/08/24,07:00,2024-01-08 07:00:00,30.21,40,64,0,
01/08/24,07:15,2024-01-08 07:15:00,30.21,42,62,0,
01/08/24,07:30,2024-01-08 07:30:00,30.22,44,57,0,
01/08/24,07:45,2024-01-08 07:45:00,30.23,43,59,0,
01/08/24,08:00,2024-01-08 08:00:00,30.24,43,59,0,
01/08/24,08:15,2024-01-08 08:15:00,30.24,43,59,0,
01/08/24,08:31,2024-01-08 08:31:00,30.25,44,58,0,
01/08/24,08:45,2024-01-08 08:45:00,30.26,45,54,0,
01/08/24,09:00,2024-01-08 09:00:00,30.27,45,54,0,
01/08/24,09:15,2024-01-08 09:15:00,30.27,49,41,0,
01/08/24,09:31,2024-01-08 09:31:00,30.27,50,39,1,36
01/08/24,09:45,2024-01-08 09:45:00,30.28,50,37,0,
01/08/24,10:01,2024-01-08 10:01:00,30.28,50,37,1,35
01/08/24,10:15,2024-01-08 10:15:00,30.28,52,35,0,
01/08/24,10:30,2024-01-08 10:30:00,30.28,52,32,1,22
01/08/24,10:45,2024-01-08 10:45:00,30.27,53,33,1,21
01/08/24,11:00,2024-01-08 11:00:00,30.27,53,33,1,44
01/08/24,11:15,2024-01-08 11:15:00,30.27,54,32,1,37
01/08/24,11:30,2024-01-08 11:30:00,30.26,54,31,1,32
01/08/24,11:45,2024-01-08 11:45:00,30.24,55,32,0,
01/08/24,12:00,2024-01-08 12:00:00,30.24,55,31,1,36
01/08/24,12:15,2024-01-08 12:15:00,30.24,55,29,1,36
01/08/24,12:30,2024-01-08 12:30:00,30.23,56,26,0,
01/08/24,12:45,2024-01-08 12:45:00,30.23,56,27,0,
01/08/24,13:00,2024-01-08 13:00:00,30.23,56,28,0,
01/08/24,13:15,2024-01-08 13:15:00,30.21,57,26,1,18
01/08/24,13:30,2024-01-08 13:30:00,30.21,57,26,0,
01/08/24,13:45,2024-01-08 13:45:00,30.21,57,26,0,
01/08/24,14:00,2024-01-08 14:00:00,30.21,57,26,0,
01/08/24,14:15,2024-01-08 14:15:00,30.22,58,24,0,
01/08/24,14:30,2024-01-08 14:30:00,30.21,58,24,1,61
01/08/24,14:45,2024-01-08 14:45:00,30.21,58,23,1,38
01/08/24,15:00,2024-01-08 15:00:00,30.21,58,23,1,38
01/08/24,15:15,2024-01-08 15:15:00,30.22,57,24,1,42
01/08/24,15:30,2024-01-08 15:30:00,30.22,57,25,0,
01/08/24,15:45,2024-01-08 15:45:00,30.22,56,25,0,
01/08/24,16:00,2024-01-08 16:00:00,30.22,56,25,0,
01/08/24,16:15,2024-01-08 16:15:00,30.23,55,26,0,
01/08/24,16:30,2024-01-08 16:30:00,30.23,54,27,0,
01/08/24,16:45,2024-01-08 16:45:00,30.23,54,27,0,
01/08/24,17:00,2024-01-08 17:00:00,30.23,54,26,0,
01/08/24,17:15,2024-01-08 17:15:00,30.24,52,29,0,
01/08/24,17:30,2024-01-08 17:30:00,30.24,51,30,0,
01/08/24,17:45,2024-01-08 17:45:00,30.25,50,32,0,
01/08/24,18:00,2024-01-08 18:00:00,30.25,50,32,0,
01/08/24,18:15,2024-01-08 18:15:00,30.26,50,31,0,
01/08/24,18:30,2024-01-08 18:30:00,30.26,50,30,0,
01/08/24,18:45,2024-01-08 18:45:00,30.27,49,31,0,
01/08/24,19:00,2024-01-08 19:00:00,30.27,49,31,0,
01/08/24,19:15,2024-01-08 19:15:00,30.28,48,36,0,
01/08/24,19:30,2024-01-08 19:30:00,30.28,47,36,0,
01/08/24,19:45,2024-01-08 19:45:00,30.28,47,36,0,
01/08/24,20:00,2024-01-08 20:00:00,30.28,47,36,0,
01/08/24,20:15,2024-01-08 20:15:00,30.28,48,37,0,
01/08/24,20:30,2024-01-08 20:30:00,30.29,48,37,0,
01/08/24,20:45,2024-01-08 20:45:00,30.29,48,38,0,
01/08/24,21:00,2024-01-08 21:00:00,30.29,48,38,0,
01/08/24,21:15,2024-01-08 21:15:00,30.29,47,39,0,
01/08/24,21:30,2024-01-08 21:30:00,30.29,46,41,0,
01/08/24,21:45,2024-01-08 21:45:00,30.3,45,42,0,
01/08/24,22:00,2024-01-08 22:00:00,30.29,45,43,0,
01/08/24,22:15,2024-01-08 22:15:00,30.3,44,44,0,
01/08/24,22:30,2024-01-08 22:30:00,30.3,45,43,0,
01/08/24,22:45,2024-01-08 22:45:00,30.29,44,43,0,
01/08/24,23:00,2024-01-08 23:00:00,30.29,44,44,0,
01/08/24,23:15,2024-01-08 23:15:00,30.28,43,47,0,
01/08/24,23:30,2024-01-08 23:30:00,30.27,44,44,0,
01/08/24,23:45,2024-01-08 23:45:00,30.27,44,43,0,
01/09/24,00:00,2024-01-09 00:00:00,30.27,44,44,0,
01/09/24,00:15,2024-01-09 00:15:00,30.27,45,42,0,
01/09/24,00:30,2024-01-09 00:30:00,30.27,44,41,0,
01/09/24,00:45,2024-01-09 00:45:00,30.27,44,41,0,
01/09/24,01:00,2024-01-09 01:00:00,30.27,44,41,0,
01/09/24,01:15,2024-01-09 01:15:00,30.27,44,41,0,
01/09/24,01:30,2024-01-09 01:30:00,30.27,44,41,0,
01/09/24,01:45,2024-01-09 01:45:00,30.28,44,43,0,
01/09/24,02:00,2024-01-09 02:00:00,30.28,44,44,0,
01/09/24,02:15,2024-01-09 02:15:00,30.27,42,44,0,
01/09/24,02:30,2024-01-09 02:30:00,30.27,43,45,0,
01/09/24,02:45,2024-01-09 02:45:00,30.27,43,43,0,
01/09/24,03:00,2024-01-09 03:00:00,30.27,43,43,0,
01/09/24,03:15,2024-01-09 03:15:00,30.26,42,45,0,
01/09/24,03:30,2024-01-09 03:30:00,30.26,41,46,0,
01/09/24,03:45,2024-01-09 03:45:00,30.24,41,46,0,
01/09/24,04:00,2024-01-09 04:00:00,30.24,41,47,0,
01/09/24,04:15,2024-01-09 04:15:00,30.23,40,52,0,
01/09/24,04:30,2024-01-09 04:30:00,30.23,39,51,0,
01/09/24,04:45,2024-01-09 04:45:00,30.22,39,50,0,
01/09/24,05:00,2024-01-09 05:00:00,30.22,39,49,0,
01/09/24,05:15,2024-01-09 05:15:00,30.22,40,49,0,
01/09/24,05:30,2024-01-09 05:30:00,30.22,40,50,0,
01/09/24,05:45,2024-01-09 05:45:00,30.22,40,50,0,
01/09/24,06:00,2024-01-09 06:00:00,30.23,40,50,0,
01/09/24,06:15,2024-01-09 06:15:00,30.24,39,49,0,
01/09/24,06:30,2024-01-09 06:30:00,30.23,41,45,0,
01/09/24,06:45,2024-01-09 06:45:00,30.23,41,43,0,
01/09/24,07:00,2024-01-09 07:00:00,30.23,41,43,0,
01/09/24,07:15,2024-01-09 07:15:00,30.23,41,48,0,
01/09/24,07:30,2024-01-09 07:30:00,30.22,41,48,0,
01/09/24,07:45,2024-01-09 07:45:00,30.23,42,46,0,
01/09/24,08:00,2024-01-09 08:00:00,30.23,42,47,0,
01/09/24,08:15,2024-01-09 08:15:00,30.23,42,52,0,
01/09/24,08:30,2024-01-09 08:30:00,30.24,42,52,0,
01/09/24,08:45,2024-01-09 08:45:00,30.24,43,53,0,
01/09/24,09:00,2024-01-09 09:00:00,30.24,43,53,0,
01/09/24,09:15,2024-01-09 09:15:00,30.23,47,51,0,
01/09/24,09:30,2024-01-09 09:30:00,30.23,48,47,0,
01/09/24,09:45,2024-01-09 09:45:00,30.23,51,39,0,
01/09/24,10:00,2024-01-09 10:00:00,30.24,51,38,0,
01/09/24,10:15,2024-01-09 10:15:00,30.22,52,36,0,
01/09/24,10:30,2024-01-09 10:30:00,30.21,53,36,0,
01/09/24,10:45,2024-01-09 10:45:00,30.22,54,35,0,
01/09/24,11:00,2024-01-09 11:00:00,30.21,54,34,0,
01/09/24,11:15,2024-01-09 11:15:00,30.19,55,31,0,
01/09/24,11:30,2024-01-09 11:30:00,30.18,56,34,0,
01/09/24,11:45,2024-01-09 11:45:00,30.16,56,35,0,
01/09/24,12:01,2024-01-09 12:01:00,30.16,56,34,0,
01/09/24,12:15,2024-01-09 12:15:00,30.15,57,40,0,
01/09/24,12:30,2024-01-09 12:30:00,30.14,57,40,0,
01/09/24,12:46,2024-01-09 12:46:00,30.14,57,41,1,259
01/09/24,13:00,2024-01-09 13:00:00,30.14,57,41,0,
01/09/24,13:15,2024-01-09 13:15:00,30.12,57,42,0,
01/09/24,13:31,2024-01-09 13:31:00,30.11,58,39,0,
01/09/24,13:45,2024-01-09 13:45:00,30.1,59,37,0,
01/09/24,14:01,2024-01-09 14:01:00,30.1,59,37,0,
01/09/24,14:15,2024-01-09 14:15:00,30.08,59,35,0,
01/09/24,14:30,2024-01-09 14:30:00,30.08,60,38,0,
01/09/24,14:45,2024-01-09 14:45:00,30.08,59,40,0,
01/09/24,15:01,2024-01-09 15:01:00,30.08,58,42,1,231
01/09/24,15:15,2024-01-09 15:15:00,30.08,57,46,0,
01/09/24,15:30,2024-01-09 15:30:00,30.08,56,49,0,
01/09/24,15:45,2024-01-09 15:45:00,30.08,56,49,0,
01/09/24,16:01,2024-01-09 16:01:00,30.08,56,50,0,
01/09/24,16:15,2024-01-09 16:15:00,30.07,54,52,0,
01/09/24,16:30,2024-01-09 16:30:00,30.06,54,56,0,
01/09/24,16:45,2024-01-09 16:45:00,30.05,53,59,0,
01/09/24,17:01,2024-01-09 17:01:00,30.05,52,60,0,
01/09/24,17:15,2024-01-09 17:15:00,30.05,51,65,0,
01/09/24,17:30,2024-01-09 17:30:00,30.05,51,65,0,
01/09/24,17:45,2024-01-09 17:45:00,30.05,50,66,0,
01/09/24,18:01,2024-01-09 18:01:00,30.04,50,67,0,
01/09/24,18:15,2024-01-09 18:15:00,30.04,48,71,0,
01/09/24,18:30,2024-01-09 18:30:00,30.04,47,73,0,
01/09/24,18:45,2024-01-09 18:45:00,30.04,46,75,0,
01/09/24,19:01,2024-01-09 19:01:00,30.04,46,75,0,
01/09/24,19:15,2024-01-09 19:15:00,30.04,46,76,0,
01/09/24,19:30,2024-01-09 19:30:00,30.03,45,76,0,
01/09/24,19:45,2024-01-09 19:45:00,30.04,45,76,0,
01/09/24,20:01,2024-01-09 20:01:00,30.03,45,76,0,
01/09/24,20:15,2024-01-09 20:15:00,30.04,45,77,0,
01/09/24,20:30,2024-01-09 20:30:00,30.05,45,78,0,
01/09/24,20:45,2024-01-09 20:45:00,30.03,45,78,0,
01/09/24,21:01,2024-01-09 21:01:00,30.03,45,78,0,
01/09/24,21:15,2024-01-09 21:15:00,30.03,44,77,0,
01/09/24,21:30,2024-01-09 21:30:00,30.03,43,77,0,
01/09/24,21:45,2024-01-09 21:45:00,30.03,44,77,0,
01/09/24,22:01,2024-01-09 22:01:00,30.03,44,77,0,
01/09/24,22:15,2024-01-09 22:15:00,30.04,44,75,0,
01/09/24,22:30,2024-01-09 22:30:00,30.04,44,74,0,
01/09/24,22:45,2024-01-09 22:45:00,30.03,44,75,0,
01/09/24,23:01,2024-01-09 23:01:00,30.03,44,75,0,
01/09/24,23:15,2024-01-09 23:15:00,30.03,43,76,0,
01/09/24,23:30,2024-01-09 23:30:00,30.03,43,76,0,
01/09/24,23:45,2024-01-09 23:45:00,30.03,43,75,0,
01/10/24,00:01,2024-01-10 00:01:00,30.03,43,76,0,
01/10/24,00:15,2024-01-10 00:15:00,30.02,43,75,0,
01/10/24,00:30,2024-01-10 00:30:00,30.02,43,75,0,
01/10/24,00:45,2024-01-10 00:45:00,30.01,43,75,0,
01/10/24,01:01,2024-01-10 01:01:00,30.01,43,75,0,
01/10/24,01:15,2024-01-10 01:15:00,30.01,42,77,0,
01/10/24,01:30,2024-01-10 01:30:00,30.01,42,77,0,
01/10/24,01:45,2024-01-10 01:45:00,30.01,43,77,0,
01/10/24,02:01,2024-01-10 02:01:00,30.01,44,76,0,
01/10/24,02:15,2024-01-10 02:15:00,30.01,42,77,0,
01/10/24,02:30,2024-01-10 02:30:00,30.01,42,78,0,
01/10/24,02:45,2024-01-10 02:45:00,30,41,79,0,
01/10/24,03:01,2024-01-10 03:01:00,30.01,41,79,0,
01/10/24,03:15,2024-01-10 03:15:00,30,41,80,0,
01/10/24,03:30,2024-01-10 03:30:00,29.99,41,82,0,
01/10/24,03:45,2024-01-10 03:45:00,29.99,41,83,0,
01/10/24,04:01,2024-01-10 04:01:00,29.99,41,83,0,
01/10/24,04:15,2024-01-10 04:15:00,29.99,41,84,0,
01/10/24,04:30,2024-01-10 04:30:00,29.98,42,84,0,
01/10/24,04:45,2024-01-10 04:45:00,29.98,43,83,0,
01/10/24,05:01,2024-01-10 05:01:00,29.98,43,83,0,
01/10/24,05:15,2024-01-10 05:15:00,29.98,42,82,0,
01/10/24,05:30,2024-01-10 05:30:00,29.98,41,82,0,
01/10/24,05:45,2024-01-10 05:45:00,29.99,40,83,0,
01/10/24,06:01,2024-01-10 06:01:00,29.99,40,83,0,
01/10/24,06:15,2024-01-10 06:15:00,29.99,41,84,0,
01/10/24,06:30,2024-01-10 06:30:00,30,40,84,0,
01/10/24,06:45,2024-01-10 06:45:00,30,41,84,0,
01/10/24,07:01,2024-01-10 07:01:00,30,41,84,0,
01/10/24,07:15,2024-01-10 07:15:00,30.01,40,84,0,
01/10/24,07:30,2024-01-10 07:30:00,30.01,40,84,0,
01/10/24,07:45,2024-01-10 07:45:00,30.01,41,85,0,
01/10/24,08:01,2024-01-10 08:01:00,30.01,41,85,0,
01/10/24,08:15,2024-01-10 08:15:00,30.01,42,85,0,
01/10/24,08:30,2024-01-10 08:30:00,30.01,43,83,0,
01/10/24,08:45,2024-01-10 08:45:00,30.02,43,82,0,
01/10/24,09:01,2024-01-10 09:01:00,30.02,44,82,0,
01/10/24,09:15,2024-01-10 09:15:00,30.02,48,76,0,
01/10/24,09:30,2024-01-10 09:30:00,30.03,49,70,0,
01/10/24,09:45,2024-01-10 09:45:00,30.02,51,65,0,
01/10/24,10:01,2024-01-10 10:01:00,30.02,51,64,0,
01/10/24,10:15,2024-01-10 10:15:00,30.02,53,60,0,
01/10/24,10:30,2024-01-10 10:30:00,30.02,53,58,0,
01/10/24,10:45,2024-01-10 10:45:00,30.02,54,58,0,
01/10/24,11:01,2024-01-10 11:01:00,30.02,54,57,0,
01/10/24,11:15,2024-01-10 11:15:00,30,55,57,0,
01/10/24,11:30,2024-01-10 11:30:00,29.98,55,61,0,
01/10/24,11:45,2024-01-10 11:45:00,29.97,56,63,0,
01/10/24,12:01,2024-01-10 12:01:00,29.97,56,63,0,
01/10/24,12:15,2024-01-10 12:15:00,29.96,56,70,1,230
01/10/24,12:30,2024-01-10 12:30:00,29.96,56,70,0,
01/10/24,12:45,2024-01-10 12:45:00,29.95,55,69,0,
01/10/24,13:01,2024-01-10 13:01:00,29.95,55,69,0,
01/10/24,13:15,2024-01-10 13:15:00,29.93,56,71,0,
01/10/24,13:30,2024-01-10 13:30:00,29.93,57,66,0,
01/10/24,13:45,2024-01-10 13:45:00,29.93,58,64,0,
01/10/24,14:01,2024-01-10 14:01:00,29.93,58,63,0,
01/10/24,14:16,2024-01-10 14:16:00,29.92,59,55,0,
01/10/24,14:31,2024-01-10 14:31:00,29.92,59,52,0,
01/10/24,14:46,2024-01-10 14:46:00,29.92,59,52,0,
01/10/24,15:01,2024-01-10 15:01:00,29.92,59,53,0,
01/10/24,15:15,2024-01-10 15:15:00,29.92,58,59,0,
01/10/24,15:31,2024-01-10 15:31:00,29.92,57,61,0,
01/10/24,15:46,2024-01-10 15:46:00,29.92,57,65,0,
01/10/24,16:01,2024-01-10 16:01:00,29.92,57,66,0,
01/10/24,16:16,2024-01-10 16:16:00,29.91,56,68,0,
01/10/24,16:31,2024-01-10 16:31:00,29.91,55,69,0,
01/10/24,16:45,2024-01-10 16:45:00,29.91,54,70,0,
01/10/24,17:02,2024-01-10 17:02:00,29.91,54,70,0,
01/10/24,17:15,2024-01-10 17:15:00,29.9,52,72,0,
01/10/24,17:30,2024-01-10 17:30:00,29.9,51,74,0,
01/10/24,17:45,2024-01-10 17:45:00,29.9,50,77,0,
01/10/24,18:02,2024-01-10 18:02:00,29.9,50,78,0,
01/10/24,18:15,2024-01-10 18:15:00,29.9,49,80,0,
01/10/24,18:30,2024-01-10 18:30:00,29.9,49,81,0,
01/10/24,18:45,2024-01-10 18:45:00,29.9,48,82,0,
01/10/24,19:15,2024-01-10 19:15:00,29.9,47,84,0,
